id,call_datetime,src,target,agent,start_time,end_time,call_type,line_of_business
4672,2023-03-12 18:54:01,s7,t7,susan,2023-03-12 18:49:01.040354,2023-03-12 19:31:01.040354,Inbound,Retail
4673,2023-03-12 18:54:01,s1,t4,susan,2023-03-12 18:01:01.040383,2023-03-12 19:00:01.040383,Inbound,Retail
4674,2023-03-12 18:54:01,s6,t4,kelly,2023-03-12 18:01:01.040413,2023-03-12 18:05:01.040413,Inbound,Finance
4675,2023-03-12 18:54:01,s9,t4,tom,2023-03-12 18:13:01.040442,2023-03-12 19:02:01.040442,Outbound,Retail
4676,2023-03-12 18:54:01,s7,t2,jack,2023-03-12 16:55:01.040471,2023-03-12 17:06:01.040471,Outbound,Retail
4677,2023-03-12 18:54:01,s7,t6,jack,2023-03-12 17:23:01.040500,2023-03-12 17:36:01.040500,Inbound,Retail
4678,2023-03-12 18:54:01,s5,t1,kelly,2023-03-12 17:45:01.040560,2023-03-12 18:31:01.040560,Inbound,Retail
4679,2023-03-12 18:54:01,s5,t6,jack,2023-03-12 17:24:01.040587,2023-03-12 18:18:01.040587,Inbound,Finance
4680,2023-03-12 18:54:01,s4,t10,jack,2023-03-12 17:17:01.040615,2023-03-12 17:47:01.040615,Outbound,Healthcare
4681,2023-03-12 18:54:01,s4,t2,amy,2023-03-12 17:32:01.040642,2023-03-12 18:09:01.040642,Outbound,Healthcare
4682,2023-03-12 18:54:01,s10,t8,jack,2023-03-12 17:06:01.040669,2023-03-12 17:17:01.040669,Inbound,Finance
4683,2023-03-12 18:54:01,s9,t9,kelly,2023-03-12 18:49:01.040696,2023-03-12 19:37:01.040696,Inbound,Retail
4684,2023-03-12 18:54:01,s10,t6,susan,2023-03-12 18:09:01.040723,2023-03-12 18:19:01.040723,Inbound,Finance
4685,2023-03-12 18:54:01,s4,t5,amy,2023-03-12 16:59:01.040788,2023-03-12 17:21:01.040788,Inbound,Retail
4686,2023-03-12 18:54:01,s9,t5,jack,2023-03-12 17:02:01.040821,2023-03-12 17:06:01.040821,Outbound,Retail
4687,2023-03-12 18:54:01,s7,t4,susan,2023-03-12 18:11:01.040852,2023-03-12 18:57:01.040852,Inbound,Finance
4688,2023-03-12 18:54:01,s5,t2,susan,2023-03-12 17:41:01.040881,2023-03-12 18:24:01.040881,Inbound,Finance
4689,2023-03-12 18:54:01,s5,t10,kelly,2023-03-12 18:37:01.040909,2023-03-12 19:21:01.040909,Inbound,Retail
4690,2023-03-12 18:54:01,s7,t9,tom,2023-03-12 18:06:01.040938,2023-03-12 18:27:01.040938,Inbound,Finance
4691,2023-03-12 18:54:01,s3,t5,jack,2023-03-12 18:02:01.040967,2023-03-12 18:30:01.040967,Outbound,Finance
4692,2023-03-12 18:54:01,s2,t3,amy,2023-03-12 18:29:01.040996,2023-03-12 18:54:01.040996,Outbound,Retail
4693,2023-03-12 18:54:01,s8,t8,amy,2023-03-12 18:41:01.041024,2023-03-12 19:02:01.041024,Outbound,Finance
4694,2023-03-12 18:54:01,s10,t1,susan,2023-03-12 17:58:01.041053,2023-03-12 18:12:01.041053,Outbound,Retail
4695,2023-03-12 18:54:01,s4,t8,jack,2023-03-12 18:48:01.041082,2023-03-12 19:40:01.041082,Inbound,Healthcare
4696,2023-03-12 18:54:01,s5,t5,amy,2023-03-12 16:57:01.041110,2023-03-12 17:21:01.041110,Inbound,Retail
4697,2023-03-12 18:54:01,s1,t8,tom,2023-03-12 17:39:01.041140,2023-03-12 18:13:01.041140,Outbound,Finance
4698,2023-03-12 18:54:01,s3,t5,jack,2023-03-12 18:10:01.041168,2023-03-12 18:18:01.041168,Inbound,Healthcare
4699,2023-03-12 18:54:01,s8,t5,tom,2023-03-12 16:54:01.041197,2023-03-12 17:13:01.041197,Outbound,Retail
4700,2023-03-12 18:54:01,s7,t4,kelly,2023-03-12 18:34:01.041226,2023-03-12 18:46:01.041226,Inbound,Finance
4701,2023-03-12 18:54:01,s4,t10,jack,2023-03-12 18:31:01.041254,2023-03-12 19:26:01.041254,Outbound,Healthcare
4702,2023-03-12 18:54:01,s5,t3,jack,2023-03-12 18:14:01.041283,2023-03-12 18:25:01.041283,Outbound,Retail
4703,2023-03-12 18:54:01,s5,t1,tom,2023-03-12 18:54:01.041312,2023-03-12 19:26:01.041312,Inbound,Finance
4704,2023-03-12 18:54:01,s8,t10,susan,2023-03-12 18:19:01.041341,2023-03-12 19:04:01.041341,Inbound,Finance
4705,2023-03-12 18:54:01,s5,t3,kelly,2023-03-12 18:13:01.041402,2023-03-12 19:09:01.041402,Inbound,Healthcare
4706,2023-03-12 18:54:01,s9,t7,tom,2023-03-12 18:32:01.041448,2023-03-12 18:46:01.041448,Inbound,Retail
4707,2023-03-12 18:54:01,s9,t5,kelly,2023-03-12 17:19:01.041492,2023-03-12 17:55:01.041492,Outbound,Healthcare
4708,2023-03-12 18:54:01,s10,t10,amy,2023-03-12 17:42:01.041519,2023-03-12 18:31:01.041519,Inbound,Retail
4709,2023-03-12 18:54:01,s7,t5,amy,2023-03-12 18:03:01.041562,2023-03-12 18:37:01.041562,Outbound,Retail
4710,2023-03-12 18:54:01,s2,t4,tom,2023-03-12 18:50:01.041588,2023-03-12 19:32:01.041588,Inbound,Healthcare
4711,2023-03-12 18:54:01,s8,t4,kelly,2023-03-12 17:05:01.041618,2023-03-12 17:41:01.041618,Inbound,Healthcare
4712,2023-03-12 18:54:01,s5,t1,kelly,2023-03-12 18:11:01.041646,2023-03-12 19:10:01.041646,Outbound,Finance
4713,2023-03-12 18:54:01,s3,t6,amy,2023-03-12 18:53:01.041672,2023-03-12 19:46:01.041672,Inbound,Healthcare
4714,2023-03-12 18:54:01,s2,t3,kelly,2023-03-12 17:37:01.041698,2023-03-12 18:32:01.041698,Inbound,Retail
4715,2023-03-12 18:54:01,s1,t1,amy,2023-03-12 18:45:01.041723,2023-03-12 19:17:01.041723,Inbound,Healthcare
4716,2023-03-12 18:54:01,s9,t6,tom,2023-03-12 17:50:01.041943,2023-03-12 18:19:01.041943,Inbound,Finance
4717,2023-03-12 18:54:01,s2,t7,tom,2023-03-12 17:15:01.042018,2023-03-12 18:15:01.042018,Inbound,Healthcare
4718,2023-03-12 18:54:01,s2,t10,jack,2023-03-12 18:10:01.042050,2023-03-12 18:45:01.042050,Inbound,Finance
4719,2023-03-12 18:54:01,s8,t8,kelly,2023-03-12 17:04:01.042080,2023-03-12 18:01:01.042080,Outbound,Healthcare
4720,2023-03-12 18:54:01,s6,t3,tom,2023-03-12 17:16:01.042128,2023-03-12 17:30:01.042128,Outbound,Retail
4721,2023-03-12 18:54:01,s8,t5,amy,2023-03-12 17:11:01.042158,2023-03-12 18:02:01.042158,Outbound,Finance
4722,2023-03-12 18:54:01,s5,t10,jack,2023-03-12 17:58:01.042188,2023-03-12 18:01:01.042188,Inbound,Finance
4723,2023-03-12 18:54:01,s7,t2,jack,2023-03-12 17:26:01.042218,2023-03-12 17:33:01.042218,Outbound,Retail
4724,2023-03-12 18:54:01,s3,t1,amy,2023-03-12 18:53:01.042248,2023-03-12 18:53:01.042248,Outbound,Healthcare
4725,2023-03-12 18:54:01,s3,t8,amy,2023-03-12 17:44:01.042278,2023-03-12 18:38:01.042278,Outbound,Healthcare
4726,2023-03-12 18:54:01,s4,t6,amy,2023-03-12 18:16:01.042307,2023-03-12 18:45:01.042307,Inbound,Retail
4727,2023-03-12 18:54:01,s8,t8,amy,2023-03-12 18:37:01.042336,2023-03-12 18:57:01.042336,Inbound,Healthcare
4728,2023-03-12 18:54:01,s8,t3,jack,2023-03-12 17:24:01.042471,2023-03-12 18:15:01.042471,Inbound,Healthcare
4729,2023-03-12 18:54:01,s1,t6,amy,2023-03-12 18:27:01.042508,2023-03-12 18:29:01.042508,Outbound,Retail
4730,2023-03-12 18:54:01,s4,t3,tom,2023-03-12 18:08:01.042539,2023-03-12 18:34:01.042539,Outbound,Healthcare
4731,2023-03-12 18:54:01,s10,t2,amy,2023-03-12 18:09:01.042577,2023-03-12 18:30:01.042577,Inbound,Healthcare
4732,2023-03-12 18:54:01,s7,t6,tom,2023-03-12 18:27:01.042609,2023-03-12 18:48:01.042609,Outbound,Finance
4733,2023-03-12 18:54:01,s10,t8,susan,2023-03-12 18:03:01.042743,2023-03-12 18:45:01.042743,Inbound,Finance
4734,2023-03-12 18:54:01,s7,t2,susan,2023-03-12 18:29:01.042780,2023-03-12 19:22:01.042780,Outbound,Finance
4735,2023-03-12 18:54:01,s7,t3,jack,2023-03-12 18:50:01.042809,2023-03-12 19:31:01.042809,Outbound,Finance
4736,2023-03-12 18:54:01,s10,t4,susan,2023-03-12 17:34:01.042843,2023-03-12 17:49:01.042843,Outbound,Retail
4737,2023-03-12 18:54:01,s6,t7,kelly,2023-03-12 18:49:01.042874,2023-03-12 18:58:01.042874,Inbound,Retail
4738,2023-03-12 18:54:01,s10,t5,amy,2023-03-12 17:22:01.042903,2023-03-12 17:36:01.042903,Inbound,Retail
4739,2023-03-12 18:54:01,s10,t5,kelly,2023-03-12 17:55:01.042949,2023-03-12 18:34:01.042949,Inbound,Finance
4740,2023-03-12 18:54:01,s7,t9,tom,2023-03-12 16:54:01.042977,2023-03-12 17:02:01.042977,Inbound,Retail
4741,2023-03-12 18:54:01,s1,t6,amy,2023-03-12 18:15:01.043006,2023-03-12 18:33:01.043006,Outbound,Retail
4742,2023-03-12 18:54:01,s1,t7,tom,2023-03-12 16:55:01.043034,2023-03-12 17:46:01.043034,Outbound,Retail
4743,2023-03-12 18:54:01,s3,t4,susan,2023-03-12 18:47:01.043061,2023-03-12 19:15:01.043061,Inbound,Retail
4744,2023-03-12 18:54:01,s9,t4,kelly,2023-03-12 17:33:01.043089,2023-03-12 17:59:01.043089,Inbound,Retail
4745,2023-03-12 18:54:01,s5,t5,tom,2023-03-12 17:01:01.043117,2023-03-12 17:54:01.043117,Inbound,Finance
4746,2023-03-12 18:54:01,s10,t7,jack,2023-03-12 18:04:01.043145,2023-03-12 18:58:01.043145,Inbound,Retail
4747,2023-03-12 18:54:01,s3,t9,kelly,2023-03-12 17:40:01.043179,2023-03-12 18:07:01.043179,Inbound,Healthcare
4748,2023-03-12 18:54:01,s1,t8,tom,2023-03-12 17:58:01.043210,2023-03-12 18:18:01.043210,Inbound,Healthcare
4749,2023-03-12 18:54:01,s1,t9,susan,2023-03-12 17:57:01.043238,2023-03-12 18:27:01.043238,Outbound,Retail
4750,2023-03-12 18:54:01,s9,t7,jack,2023-03-12 17:25:01.043282,2023-03-12 18:15:01.043282,Inbound,Healthcare
4751,2023-03-12 18:54:01,s4,t8,susan,2023-03-12 18:39:01.043326,2023-03-12 19:38:01.043326,Inbound,Healthcare
4752,2023-03-12 18:54:01,s1,t3,amy,2023-03-12 18:11:01.043372,2023-03-12 18:34:01.043372,Inbound,Finance
4753,2023-03-12 18:54:01,s9,t7,kelly,2023-03-12 18:34:01.043401,2023-03-12 19:15:01.043401,Inbound,Finance
4754,2023-03-12 18:54:01,s10,t5,tom,2023-03-12 18:31:01.043429,2023-03-12 19:15:01.043429,Inbound,Finance
4755,2023-03-12 18:54:01,s7,t5,tom,2023-03-12 17:56:01.043459,2023-03-12 18:16:01.043459,Inbound,Finance
4756,2023-03-12 18:54:01,s7,t6,amy,2023-03-12 18:53:01.043487,2023-03-12 18:59:01.043487,Inbound,Finance
4757,2023-03-12 18:54:01,s6,t7,susan,2023-03-12 17:27:01.043516,2023-03-12 17:28:01.043516,Inbound,Retail
4758,2023-03-12 18:54:01,s8,t4,susan,2023-03-12 18:26:01.043544,2023-03-12 19:08:01.043544,Inbound,Finance
4759,2023-03-12 18:54:01,s9,t3,kelly,2023-03-12 17:39:01.043573,2023-03-12 18:01:01.043573,Outbound,Finance
4760,2023-03-12 18:54:01,s8,t7,tom,2023-03-12 18:22:01.043602,2023-03-12 18:45:01.043602,Inbound,Finance
4761,2023-03-12 18:54:01,s5,t7,tom,2023-03-12 18:12:01.043634,2023-03-12 18:49:01.043634,Inbound,Healthcare
4762,2023-03-12 18:54:01,s9,t8,amy,2023-03-12 17:40:01.043665,2023-03-12 18:16:01.043665,Outbound,Retail
4763,2023-03-12 18:54:01,s2,t7,kelly,2023-03-12 18:51:01.043695,2023-03-12 19:03:01.043695,Outbound,Finance
4764,2023-03-12 18:54:01,s4,t3,amy,2023-03-12 17:49:01.043742,2023-03-12 18:02:01.043742,Inbound,Retail
4765,2023-03-12 18:54:01,s5,t4,kelly,2023-03-12 17:11:01.043786,2023-03-12 17:52:01.043786,Inbound,Finance
4766,2023-03-12 18:54:01,s5,t7,jack,2023-03-12 16:55:01.043813,2023-03-12 17:06:01.043813,Inbound,Retail
4767,2023-03-12 18:54:01,s10,t9,amy,2023-03-12 18:27:01.043840,2023-03-12 18:32:01.043840,Inbound,Finance
4768,2023-03-12 18:54:01,s2,t7,kelly,2023-03-12 17:15:01.043867,2023-03-12 18:12:01.043867,Inbound,Retail
4769,2023-03-12 18:54:01,s8,t6,kelly,2023-03-12 18:14:01.043894,2023-03-12 19:12:01.043894,Inbound,Finance
4770,2023-03-12 18:54:01,s2,t2,amy,2023-03-12 16:54:01.043920,2023-03-12 17:38:01.043920,Outbound,Finance
4771,2023-03-12 18:54:01,s6,t9,susan,2023-03-12 18:17:01.043947,2023-03-12 18:48:01.043947,Inbound,Healthcare
4772,2023-03-12 18:54:01,s7,t9,susan,2023-03-12 18:43:01.043974,2023-03-12 19:30:01.043974,Outbound,Finance
4773,2023-03-12 18:54:01,s10,t8,jack,2023-03-12 18:50:01.044000,2023-03-12 19:42:01.044000,Outbound,Finance
4774,2023-03-12 18:54:01,s3,t1,susan,2023-03-12 17:56:01.044027,2023-03-12 18:20:01.044027,Inbound,Retail
4775,2023-03-12 18:54:01,s6,t8,tom,2023-03-12 17:39:01.044072,2023-03-12 18:37:01.044072,Inbound,Retail
4776,2023-03-12 18:54:01,s5,t2,tom,2023-03-12 18:42:01.044099,2023-03-12 19:07:01.044099,Inbound,Healthcare
4777,2023-03-12 18:54:01,s2,t6,kelly,2023-03-12 17:38:01.044127,2023-03-12 18:32:01.044127,Inbound,Retail
4778,2023-03-12 18:54:01,s6,t3,kelly,2023-03-12 18:16:01.044154,2023-03-12 18:22:01.044154,Outbound,Retail
4779,2023-03-12 18:54:01,s9,t3,tom,2023-03-12 17:18:01.044182,2023-03-12 17:57:01.044182,Inbound,Retail
4780,2023-03-12 18:54:01,s2,t5,tom,2023-03-12 18:54:01.044210,2023-03-12 19:07:01.044210,Outbound,Retail
4781,2023-03-12 18:54:01,s7,t5,susan,2023-03-12 18:24:01.044238,2023-03-12 18:42:01.044238,Outbound,Finance
4782,2023-03-12 18:54:01,s9,t6,amy,2023-03-12 17:49:01.044266,2023-03-12 18:23:01.044266,Outbound,Healthcare
4783,2023-03-12 18:54:01,s4,t5,jack,2023-03-12 17:02:01.044294,2023-03-12 17:51:01.044294,Outbound,Retail
4784,2023-03-12 18:54:01,s10,t3,susan,2023-03-12 18:23:01.044321,2023-03-12 18:51:01.044321,Outbound,Retail
4785,2023-03-12 18:54:01,s5,t8,tom,2023-03-12 18:30:01.044349,2023-03-12 19:19:01.044349,Outbound,Healthcare
4786,2023-03-12 18:54:01,s1,t9,amy,2023-03-12 18:12:01.044381,2023-03-12 18:35:01.044381,Outbound,Finance
4787,2023-03-12 18:54:01,s6,t1,jack,2023-03-12 18:51:01.044451,2023-03-12 19:20:01.044451,Outbound,Retail
4788,2023-03-12 18:54:01,s7,t3,jack,2023-03-12 17:43:01.044498,2023-03-12 18:17:01.044498,Outbound,Finance
4789,2023-03-12 18:54:01,s6,t3,susan,2023-03-12 18:33:01.044535,2023-03-12 19:26:01.044535,Inbound,Healthcare
4790,2023-03-12 18:54:01,s4,t3,kelly,2023-03-12 17:06:01.044566,2023-03-12 17:46:01.044566,Outbound,Retail
4791,2023-03-12 18:54:01,s1,t9,amy,2023-03-12 18:53:01.044601,2023-03-12 19:52:01.044601,Outbound,Finance
4792,2023-03-12 18:54:01,s3,t4,tom,2023-03-12 18:22:01.044632,2023-03-12 18:45:01.044632,Inbound,Finance
4793,2023-03-12 18:54:01,s7,t6,jack,2023-03-12 18:42:01.044661,2023-03-12 19:17:01.044661,Inbound,Healthcare
4794,2023-03-12 18:54:01,s2,t8,jack,2023-03-12 18:47:01.044710,2023-03-12 18:52:01.044710,Inbound,Retail
4795,2023-03-12 18:54:01,s5,t6,susan,2023-03-12 17:40:01.044743,2023-03-12 18:33:01.044743,Inbound,Finance
4796,2023-03-12 18:54:01,s6,t6,amy,2023-03-12 17:51:01.044773,2023-03-12 17:59:01.044773,Outbound,Retail
4797,2023-03-12 18:54:01,s1,t6,susan,2023-03-12 18:23:01.044802,2023-03-12 18:34:01.044802,Outbound,Retail
4798,2023-03-12 18:54:01,s5,t4,tom,2023-03-12 18:54:01.044831,2023-03-12 19:42:01.044831,Inbound,Retail
4799,2023-03-12 18:54:01,s8,t2,amy,2023-03-12 18:41:01.044860,2023-03-12 18:54:01.044860,Inbound,Retail
4800,2023-03-12 18:54:01,s7,t10,amy,2023-03-12 18:01:01.044904,2023-03-12 18:37:01.044904,Outbound,Healthcare
4801,2023-03-12 18:54:01,s7,t9,amy,2023-03-12 18:30:01.044932,2023-03-12 18:56:01.044932,Outbound,Finance
4802,2023-03-12 18:54:01,s1,t2,tom,2023-03-12 18:31:01.045019,2023-03-12 18:36:01.045019,Inbound,Retail
4803,2023-03-12 18:54:01,s6,t6,amy,2023-03-12 18:52:01.045050,2023-03-12 19:26:01.045050,Inbound,Retail
4804,2023-03-12 18:54:01,s6,t9,jack,2023-03-12 18:04:01.045078,2023-03-12 18:32:01.045078,Outbound,Healthcare
4805,2023-03-12 18:54:01,s8,t4,jack,2023-03-12 18:45:01.045107,2023-03-12 19:41:01.045107,Inbound,Finance
4806,2023-03-12 18:54:01,s9,t9,kelly,2023-03-12 18:21:01.045134,2023-03-12 19:20:01.045134,Inbound,Healthcare
4807,2023-03-12 18:54:01,s1,t9,kelly,2023-03-12 18:32:01.045180,2023-03-12 18:38:01.045180,Inbound,Finance
4808,2023-03-12 18:54:01,s9,t7,amy,2023-03-12 17:26:01.045209,2023-03-12 17:47:01.045209,Inbound,Healthcare
4809,2023-03-12 18:54:01,s1,t8,susan,2023-03-12 17:43:01.045238,2023-03-12 18:35:01.045238,Outbound,Healthcare
4810,2023-03-12 18:54:01,s7,t10,tom,2023-03-12 18:52:01.045267,2023-03-12 19:45:01.045267,Outbound,Retail
4811,2023-03-12 18:54:01,s2,t1,susan,2023-03-12 18:48:01.045299,2023-03-12 19:33:01.045299,Outbound,Healthcare
4812,2023-03-12 18:54:01,s1,t2,amy,2023-03-12 17:56:01.045330,2023-03-12 18:31:01.045330,Inbound,Finance
4813,2023-03-12 18:54:01,s8,t1,amy,2023-03-12 17:11:01.045382,2023-03-12 17:37:01.045382,Inbound,Finance
4814,2023-03-12 18:54:01,s3,t5,tom,2023-03-12 18:01:01.045412,2023-03-12 18:07:01.045412,Inbound,Healthcare
4815,2023-03-12 18:54:01,s7,t3,kelly,2023-03-12 18:37:01.045465,2023-03-12 19:07:01.045465,Outbound,Retail
4816,2023-03-12 18:54:01,s4,t5,susan,2023-03-12 17:15:01.045495,2023-03-12 18:08:01.045495,Outbound,Healthcare
4817,2023-03-12 18:54:01,s8,t2,tom,2023-03-12 18:53:01.045540,2023-03-12 19:08:01.045540,Inbound,Healthcare
4818,2023-03-12 18:54:01,s7,t3,susan,2023-03-12 17:24:01.045567,2023-03-12 17:49:01.045567,Inbound,Healthcare
4819,2023-03-12 18:54:01,s7,t4,amy,2023-03-12 18:47:01.045614,2023-03-12 19:25:01.045614,Outbound,Finance
4820,2023-03-12 18:54:01,s8,t1,tom,2023-03-12 18:20:01.045642,2023-03-12 19:20:01.045642,Inbound,Finance
4821,2023-03-12 18:54:01,s8,t6,kelly,2023-03-12 18:44:01.045671,2023-03-12 19:28:01.045671,Inbound,Healthcare
4822,2023-03-12 18:54:01,s1,t1,jack,2023-03-12 18:48:01.045700,2023-03-12 18:56:01.045700,Outbound,Finance
4823,2023-03-12 18:54:01,s5,t9,susan,2023-03-12 18:40:01.045729,2023-03-12 18:57:01.045729,Inbound,Healthcare
4824,2023-03-12 18:54:01,s5,t8,susan,2023-03-12 17:45:01.045757,2023-03-12 18:13:01.045757,Inbound,Healthcare
4825,2023-03-12 18:54:01,s3,t4,tom,2023-03-12 17:45:01.045785,2023-03-12 18:11:01.045785,Outbound,Healthcare
4826,2023-03-12 18:54:01,s3,t4,amy,2023-03-12 18:10:01.045814,2023-03-12 18:29:01.045814,Outbound,Retail
4827,2023-03-12 18:54:01,s10,t8,tom,2023-03-12 16:57:01.045842,2023-03-12 17:37:01.045842,Outbound,Finance
4828,2023-03-12 18:54:01,s2,t2,tom,2023-03-12 17:15:01.045871,2023-03-12 18:13:01.045871,Inbound,Finance
4829,2023-03-12 18:54:01,s6,t3,amy,2023-03-12 18:17:01.045899,2023-03-12 18:20:01.045899,Outbound,Finance
4830,2023-03-12 18:54:01,s1,t10,kelly,2023-03-12 17:05:01.045928,2023-03-12 17:58:01.045928,Inbound,Healthcare
4831,2023-03-12 18:54:01,s6,t6,amy,2023-03-12 18:12:01.045963,2023-03-12 18:47:01.045963,Inbound,Finance
4832,2023-03-12 18:54:01,s10,t4,kelly,2023-03-12 17:12:01.046009,2023-03-12 17:29:01.046009,Inbound,Healthcare
4833,2023-03-12 18:54:01,s3,t4,susan,2023-03-12 18:41:01.046038,2023-03-12 19:25:01.046038,Inbound,Retail
4834,2023-03-12 18:54:01,s4,t6,kelly,2023-03-12 18:44:01.046066,2023-03-12 19:00:01.046066,Inbound,Finance
4835,2023-03-12 18:54:01,s7,t10,jack,2023-03-12 18:14:01.046093,2023-03-12 19:01:01.046093,Inbound,Finance
4836,2023-03-12 18:54:01,s1,t8,kelly,2023-03-12 17:21:01.046124,2023-03-12 18:00:01.046124,Inbound,Retail
4837,2023-03-12 18:54:01,s10,t6,jack,2023-03-12 17:29:01.046154,2023-03-12 18:03:01.046154,Inbound,Healthcare
4838,2023-03-12 18:54:01,s10,t1,tom,2023-03-12 18:20:01.046182,2023-03-12 18:51:01.046182,Outbound,Healthcare
4839,2023-03-12 18:54:01,s4,t9,jack,2023-03-12 16:58:01.046210,2023-03-12 17:38:01.046210,Outbound,Retail
4840,2023-03-12 18:54:01,s3,t7,amy,2023-03-12 18:15:01.046238,2023-03-12 18:33:01.046238,Inbound,Retail
4841,2023-03-12 18:54:01,s7,t6,jack,2023-03-12 17:42:01.046266,2023-03-12 18:05:01.046266,Outbound,Finance
4842,2023-03-12 18:54:01,s4,t8,susan,2023-03-12 18:45:01.046311,2023-03-12 19:26:01.046311,Inbound,Retail
4843,2023-03-12 18:54:01,s10,t2,amy,2023-03-12 17:13:01.046340,2023-03-12 17:25:01.046340,Inbound,Healthcare
4844,2023-03-12 18:54:01,s8,t10,jack,2023-03-12 17:34:01.046369,2023-03-12 18:28:01.046369,Inbound,Healthcare
4845,2023-03-12 18:54:01,s6,t3,kelly,2023-03-12 18:54:01.046397,2023-03-12 19:15:01.046397,Inbound,Healthcare
4846,2023-03-12 18:54:01,s10,t9,tom,2023-03-12 17:28:01.046426,2023-03-12 17:56:01.046426,Inbound,Finance
4847,2023-03-12 18:54:01,s10,t1,susan,2023-03-12 17:31:01.046454,2023-03-12 17:58:01.046454,Inbound,Healthcare
4848,2023-03-12 18:54:01,s7,t9,susan,2023-03-12 17:13:01.046483,2023-03-12 17:58:01.046483,Outbound,Retail
4849,2023-03-12 18:54:01,s7,t4,susan,2023-03-12 17:46:01.046511,2023-03-12 18:00:01.046511,Inbound,Healthcare
4850,2023-03-12 18:54:01,s7,t6,amy,2023-03-12 17:01:01.046539,2023-03-12 17:05:01.046539,Inbound,Retail
4851,2023-03-12 18:54:01,s6,t10,kelly,2023-03-12 17:18:01.046628,2023-03-12 18:08:01.046628,Inbound,Retail
4852,2023-03-12 18:54:01,s4,t7,susan,2023-03-12 18:11:01.046665,2023-03-12 18:48:01.046665,Inbound,Finance
4853,2023-03-12 18:54:01,s5,t8,tom,2023-03-12 18:02:01.046694,2023-03-12 18:48:01.046694,Inbound,Finance
4854,2023-03-12 18:54:01,s7,t6,susan,2023-03-12 17:19:01.046729,2023-03-12 17:53:01.046729,Inbound,Finance
4855,2023-03-12 18:54:01,s8,t1,jack,2023-03-12 17:25:01.046858,2023-03-12 18:22:01.046858,Outbound,Retail
4856,2023-03-12 18:54:01,s3,t10,susan,2023-03-12 17:41:01.046902,2023-03-12 18:18:01.046902,Inbound,Healthcare
4857,2023-03-12 18:54:01,s5,t3,jack,2023-03-12 16:56:01.046948,2023-03-12 17:51:01.046948,Inbound,Finance
4858,2023-03-12 18:54:01,s8,t4,kelly,2023-03-12 18:10:01.046981,2023-03-12 18:33:01.046981,Outbound,Healthcare
4859,2023-03-12 18:54:01,s6,t3,tom,2023-03-12 17:36:01.047012,2023-03-12 18:28:01.047012,Inbound,Healthcare
4860,2023-03-12 18:54:01,s9,t4,jack,2023-03-12 16:58:01.047041,2023-03-12 17:07:01.047041,Outbound,Finance
4861,2023-03-12 18:54:01,s6,t7,susan,2023-03-12 17:49:01.047075,2023-03-12 17:53:01.047075,Outbound,Finance
4862,2023-03-12 18:54:01,s10,t6,susan,2023-03-12 18:52:01.047107,2023-03-12 19:19:01.047107,Outbound,Finance
4863,2023-03-12 18:54:01,s6,t1,tom,2023-03-12 17:00:01.047137,2023-03-12 17:51:01.047137,Inbound,Retail
4864,2023-03-12 18:54:01,s9,t4,amy,2023-03-12 18:05:01.047182,2023-03-12 18:21:01.047182,Inbound,Retail
4865,2023-03-12 18:54:01,s4,t9,jack,2023-03-12 18:36:01.047212,2023-03-12 18:44:01.047212,Outbound,Finance
4866,2023-03-12 18:54:01,s8,t5,susan,2023-03-12 17:42:01.047240,2023-03-12 17:43:01.047240,Inbound,Retail
4867,2023-03-12 18:54:01,s2,t5,kelly,2023-03-12 18:24:01.047267,2023-03-12 18:45:01.047267,Outbound,Healthcare
4868,2023-03-12 18:54:01,s6,t6,jack,2023-03-12 17:13:01.047296,2023-03-12 17:30:01.047296,Inbound,Healthcare
4869,2023-03-12 18:54:01,s2,t1,jack,2023-03-12 18:10:01.047324,2023-03-12 18:25:01.047324,Outbound,Retail
4870,2023-03-12 18:54:01,s1,t8,kelly,2023-03-12 17:25:01.047352,2023-03-12 17:58:01.047352,Outbound,Retail
4871,2023-03-12 18:54:01,s2,t6,susan,2023-03-12 18:13:01.047398,2023-03-12 18:25:01.047398,Inbound,Finance
4872,2023-03-12 18:54:01,s5,t4,jack,2023-03-12 17:17:01.047427,2023-03-12 18:13:01.047427,Inbound,Healthcare
4873,2023-03-12 18:54:01,s4,t3,susan,2023-03-12 17:10:01.047462,2023-03-12 17:50:01.047462,Inbound,Finance
4874,2023-03-12 18:54:01,s2,t3,jack,2023-03-12 17:51:01.047493,2023-03-12 18:37:01.047493,Outbound,Retail
4875,2023-03-12 18:54:01,s3,t5,tom,2023-03-12 17:05:01.047523,2023-03-12 17:23:01.047523,Outbound,Retail
4876,2023-03-12 18:54:01,s6,t5,jack,2023-03-12 16:55:01.047552,2023-03-12 17:00:01.047552,Inbound,Healthcare
4877,2023-03-12 18:54:01,s7,t3,tom,2023-03-12 18:36:01.047581,2023-03-12 19:16:01.047581,Inbound,Finance
4878,2023-03-12 18:54:01,s1,t3,tom,2023-03-12 17:01:01.047610,2023-03-12 17:34:01.047610,Outbound,Healthcare
4879,2023-03-12 18:54:01,s7,t9,susan,2023-03-12 18:35:01.047638,2023-03-12 18:39:01.047638,Inbound,Finance
4880,2023-03-12 18:54:01,s8,t6,tom,2023-03-12 16:58:01.047667,2023-03-12 17:11:01.047667,Outbound,Retail
